ds,y
2013-01-24,121.0
2013-01-28,159.5
2013-01-30,149.0
2013-02-01,157.0
2013-02-04,120.0
2013-02-05,52.0
2013-02-09,105.0
2013-02-12,121.5
2013-02-13,160.0
2013-02-14,222.0
2013-02-18,156.5
2013-02-19,234.0
2013-02-20,166.5
2013-02-21,219.0
2013-02-22,98.5
2013-02-25,170.0
2013-02-26,158.0
2013-02-27,151.0
2013-03-01,118.0
2013-03-04,52.5
2013-03-05,68.0
2013-03-06,60.5
2013-03-07,63.5
2013-03-09,95.0
2013-03-10,66.0
2013-03-12,194.0
2013-03-13,92.5
2013-03-14,203.0
2013-03-18,141.0
2013-03-19,222.0
2013-03-20,251.5
2013-03-21,183.0
2013-03-22,109.0
2013-03-25,107.0
2013-03-28,101.5
2013-04-01,166.5
2013-04-02,96.0
2013-04-03,130.0
2013-04-04,133.0
2013-04-06,83.0
2013-04-07,51.0
2013-04-09,46.0
2013-04-10,52.0
2013-04-11,83.0
2013-04-12,110.5
2013-04-15,81.5
2013-04-16,152.0
2013-04-17,64.5
2013-04-18,132.0
2013-04-19,119.0
2013-04-22,80.5
2013-04-23,80.0
2013-05-03,337.0
2013-05-08,103.0
2013-05-09,94.0
2013-05-11,98.0
2013-05-13,108.0
2013-05-14,67.0
2013-05-15,79.0
2013-05-16,94.0
2013-05-20,76.0
2013-05-21,106.0
2013-05-22,38.0
2013-05-23,91.0
2013-05-24,70.0
2013-05-27,47.0
2013-05-28,65.0
2013-05-29,65.0
2013-05-30,143.0
2013-05-31,91.0
2013-06-02,164.0
2013-06-03,236.0
2013-06-05,36.0
2013-06-06,65.0
2013-06-08,99.0
2013-06-09,150.0
2013-06-11,128.0
2013-06-13,39.0
2013-06-17,64.0
2013-06-19,121.0
2013-06-20,134.0
2013-06-21,106.0
2013-06-25,103.5
2013-06-26,89.0
2013-06-27,56.0
2013-07-01,171.0
2013-07-03,197.0
2013-07-05,39.0
2013-07-08,56.0
2013-07-10,66.0
2013-07-11,106.0
2013-07-15,85.0
2013-07-16,92.0
2013-07-18,90.0
2013-07-22,101.5
2013-07-25,103.5
2013-07-26,79.0
2013-07-29,71.0
2013-07-30,61.0
2013-07-31,80.0
2013-08-01,259.0
2013-08-03,198.0
2013-08-04,69.5
2013-08-05,99.0
2013-08-07,74.0
2013-08-10,79.0
2013-08-13,73.0
2013-08-16,110.0
2013-08-19,97.0
2013-08-20,150.0
2013-08-21,174.0
2013-08-22,121.0
2013-08-23,129.0
2013-08-26,95.5
2013-08-28,71.0
2013-08-30,56.0
2013-09-01,204.0
2013-09-05,64.0
2013-09-07,96.0
2013-09-12,155.0
2013-09-13,132.0
2013-09-16,109.5
2013-09-17,85.0
2013-09-19,76.0
2013-09-20,100.0
2013-09-23,80.0
2013-09-24,36.0
2013-09-25,89.5
2013-09-26,57.0
2013-09-27,64.0
2013-09-30,35.0
2013-10-01,228.0
2013-10-04,167.5
2013-10-05,85.0
2013-10-09,104.0
2013-10-10,63.0
2013-10-12,300.0
2013-10-14,67.0
2013-10-17,66.0
2013-10-21,74.5
2013-10-22,71.0
2013-10-23,72.0
2013-10-24,72.0
2013-10-25,57.0
2013-10-28,58.5
2013-10-29,69.0
2013-11-02,184.5
2013-11-03,92.5
2013-11-06,77.5
2013-11-07,97.0
2013-11-10,55.5
2013-11-11,120.0
2013-11-12,134.5
2013-11-14,153.0
2013-11-18,106.0
2013-11-19,106.0
2013-11-20,124.5
2013-11-21,175.0
2013-11-22,134.0
2013-11-25,138.5
2013-11-26,74.0
2013-11-27,130.0
2013-11-29,104.5
2013-12-02,231.0
2013-12-03,145.0
2013-12-06,94.0
2013-12-08,101.0
2013-12-09,140.5
2013-12-12,262.0
2013-12-16,140.5
2013-12-17,287.0
2013-12-18,156.5
2013-12-19,216.0
2013-12-23,151.5
2013-12-24,250.0
2013-12-26,169.0
2013-12-27,249.0
2013-12-30,236.0
2014-01-04,82.0
2014-01-07,14.5
2014-01-12,104.0
2014-01-13,128.5
2014-01-14,157.0
2014-01-15,148.5
2014-01-16,145.0
2014-01-20,144.0
2014-01-21,147.0
2014-01-22,113.0
2014-01-23,114.0
2014-01-27,156.0
2014-01-29,268.0
2014-01-30,201.0
2014-01-31,301.0
2014-02-01,179.0
2014-02-04,56.0
2014-02-05,53.5
2014-02-06,32.0
2014-02-09,86.5
2014-02-13,146.0
2014-02-14,43.0
2014-02-17,92.0
2014-02-18,188.5
2014-02-19,115.0
2014-02-20,161.0
2014-02-21,46.0
2014-02-24,147.5
2014-02-25,49.0
2014-02-26,130.0
2014-02-28,72.0
2014-03-01,179.0
2014-03-02,164.0
2014-03-03,112.5
2014-03-04,95.0
2014-03-06,85.0
2014-03-09,48.0
2014-03-12,106.0
2014-03-13,175.0
2014-03-18,120.5
2014-03-19,219.0
2014-03-20,76.5
2014-03-24,95.5
2014-03-25,79.0
2014-03-26,92.0
2014-03-27,73.0
2014-03-28,89.5
2014-04-02,276.0
2014-04-03,190.0
2014-04-04,122.0
2014-04-06,21.0
2014-04-08,26.5
2014-04-15,47.0
2014-04-16,96.0
2014-04-21,75.5
2014-04-22,183.0
2014-04-25,59.5
2014-04-28,179.0
2014-04-29,30.0
2014-04-30,113.0
2014-05-02,126.0
2014-05-03,93.0
2014-05-05,85.0
2014-05-06,77.0
2014-05-08,92.0
2014-05-09,43.0
2014-05-13,90.0
2014-05-16,81.5
2014-05-19,48.5
2014-05-20,104.0
2014-05-21,35.0
2014-05-22,38.0
2014-05-26,90.0
2014-05-27,31.0
2014-05-28,32.0
2014-05-29,79.0
2014-06-01,182.0
2014-06-02,172.0
2014-06-03,96.0
2014-06-05,57.0
2014-06-08,20.5
2014-06-16,28.0
2014-06-18,87.0
2014-06-19,30.0
2014-06-20,117.0
2014-06-23,70.0
2014-06-24,23.0
2014-06-25,80.0
2014-06-26,19.0
2014-06-27,72.0
2014-06-30,57.0
2014-07-02,74.0
2014-07-03,77.0
2014-07-04,40.0
2014-07-05,83.0
2014-07-08,58.0
2014-07-10,60.0
2014-07-14,26.0
2014-07-15,51.0
2014-07-16,32.0
2014-07-17,66.0
2014-07-18,46.0
2014-07-21,38.0
2014-07-22,55.0
2014-07-23,39.0
2014-07-24,60.0
2014-07-25,41.0
2014-07-28,42.0
2014-07-30,45.5
2014-08-01,111.5
2014-08-04,105.0
2014-08-05,126.0
2014-08-07,19.0
2014-08-08,28.0
2014-08-10,68.0
2014-08-12,120.0
2014-08-13,30.5
2014-08-19,79.5
2014-08-20,77.0
2014-08-21,96.0
2014-08-22,87.0
2014-08-25,87.5
2014-08-26,51.0
2014-08-27,48.5
2014-09-01,171.0
2014-09-04,79.5
2014-09-05,54.0
2014-09-06,47.0
2014-09-09,88.0
2014-09-10,64.0
2014-09-15,225.0
2014-09-16,61.0
2014-09-17,187.0
2014-09-18,55.0
2014-09-22,162.5
2014-09-23,64.0
2014-09-24,148.0
2014-09-25,61.0
2014-09-29,139.0
2014-09-30,110.0
2014-10-03,135.0
2014-10-04,108.0
2014-10-06,91.0
2014-10-09,178.0
2014-10-10,83.0
2014-10-12,157.0
2014-10-13,70.0
2014-10-16,122.5
2014-10-17,91.0
2014-10-18,80.0
2014-10-20,89.5
2014-10-21,104.0
2014-11-02,111.0
2014-11-03,65.0
2014-11-06,52.0
2014-11-07,56.0
2014-11-08,64.5
2014-11-09,112.0
2014-11-17,87.0
2014-11-19,114.0
2014-11-24,108.0
2014-11-26,109.0
2014-12-02,60.0
2014-12-03,183.0
2014-12-05,53.0
2014-12-08,101.0
2014-12-09,116.0
2014-12-11,84.0
2014-12-16,99.0
2014-12-18,117.0
2014-12-22,163.0
2014-12-24,171.0
2014-12-29,119.0
2015-01-01,111.0
2015-01-05,91.0
2015-01-07,112.0
2015-01-13,142.0
2015-01-15,133.0
2015-01-20,101.0
2015-01-23,50.0
2015-01-27,102.0
2015-01-30,128.0
2015-02-04,119.0
2015-02-09,111.0
2015-02-11,109.0
2015-02-16,116.0
2015-02-18,78.0
2015-02-23,99.0
2015-02-25,56.0
2015-02-27,53.0
2015-03-02,84.0
2015-03-04,68.0
2015-03-09,108.0
2015-03-11,106.0
2015-03-16,40.0
2015-03-18,96.0
2015-03-25,69.0
2015-03-30,47.0
2015-04-03,43.0
2015-04-06,121.0
2015-04-08,86.0
2015-04-09,128.0
2015-04-15,92.0
2015-04-16,120.0
2015-04-20,71.0
2015-04-22,140.0
2015-04-23,121.0
2015-04-27,59.0
2015-04-28,84.0
2015-04-29,64.0
2015-04-30,81.0
2015-05-05,191.0
2015-05-06,174.0
2015-05-08,58.0
2015-05-11,67.0
2015-05-12,81.0
2015-05-13,68.0
2015-05-14,108.0
2015-05-18,59.0
2015-05-19,72.0
2015-05-20,59.0
2015-05-21,68.0
2015-05-25,79.0
2015-05-26,56.0
2015-05-27,54.0
2015-05-28,61.0
2015-06-01,99.0
2015-06-03,88.0
2015-06-08,42.0
2015-06-10,51.0
2015-06-11,77.0
2015-06-15,34.0
2015-06-16,67.0
2015-06-17,31.0
2015-06-18,20.0
2015-06-22,33.0
2015-06-24,40.0
2015-06-25,86.0
2015-06-29,86.0
2015-07-01,69.0
2015-07-02,55.0
2015-07-06,80.0
2015-07-08,38.0
2015-07-10,47.0
2015-07-13,88.0
2015-07-14,52.0
2015-07-15,69.0
2015-07-17,46.0
2015-07-20,31.0
2015-07-22,31.0
2015-07-23,33.0
2015-07-27,36.0
2015-07-28,35.0
2015-07-30,27.0
2015-08-03,142.0
2015-08-04,42.0
2015-08-06,44.0
2015-08-10,116.0
2015-08-11,61.0
2015-08-12,155.0
2015-08-13,54.0
2015-08-17,104.0
2015-08-18,79.0
2015-08-19,130.0
2015-08-20,54.0
2015-08-24,78.0
2015-08-25,49.0
2015-08-26,96.0
2015-08-27,41.0
2015-08-28,53.0
2015-09-01,52.0
2015-09-02,116.0
2015-09-03,88.0
2015-09-07,159.0
2015-09-08,660.0
2015-09-09,80.0
2015-09-10,65.0
2015-09-14,74.0
2015-09-15,42.0
2015-09-16,44.0
2015-09-21,41.0
2015-09-22,78.0
2015-09-23,82.0
2015-09-24,86.0
2015-09-28,114.0
2015-09-29,138.0
2015-10-05,109.0
2015-10-06,119.0
2015-10-07,120.0
2015-10-08,97.0
2015-10-12,122.0
2015-10-13,101.0
2015-10-14,160.0
2015-10-19,181.0
2015-10-20,178.0
2015-10-23,164.0
2015-10-26,143.0
2015-10-27,181.0
2015-10-28,175.0
2015-10-29,163.0
2015-10-30,133.0
2015-11-02,137.0
2015-11-03,137.0
2015-11-04,131.0
2015-11-05,213.0
2015-11-09,189.0
2015-11-10,236.0
2015-11-11,234.0
2015-11-12,186.0
2015-11-16,171.0
2015-11-17,210.0
2015-11-18,191.0
2015-11-19,250.0
2015-11-23,88.0
2015-11-24,132.0
2015-11-26,191.0
2015-11-30,169.0
2015-12-01,163.0
2015-12-02,167.0
2015-12-03,188.0
2015-12-07,147.0
2015-12-08,118.0
2015-12-09,124.0
2015-12-10,109.0
2015-12-14,134.0
2015-12-15,146.0
2015-12-17,110.0
2015-12-18,162.0
2015-12-21,76.0
2015-12-22,191.0
2015-12-23,124.0
2015-12-28,133.0
2015-12-29,213.0
